Round 1, Epoch 1, Train Loss: 1.1150, Train Acc: 0.2543, Val Loss: 1.0909, Val Acc: 0.4539
Round 1, Epoch 2, Train Loss: 0.9900, Train Acc: 0.5594, Val Loss: 1.0805, Val Acc: 0.4926
Round 1, Epoch 3, Train Loss: 0.9097, Train Acc: 0.5945, Val Loss: 1.0670, Val Acc: 0.5045
Round 1, Epoch 4, Train Loss: 0.8673, Train Acc: 0.6006, Val Loss: 1.0453, Val Acc: 0.5290
Round 1, Epoch 5, Train Loss: 0.8269, Train Acc: 0.6114, Val Loss: 1.0318, Val Acc: 0.5930
Round 1, Epoch 6, Train Loss: 0.7853, Train Acc: 0.6294, Val Loss: 1.0184, Val Acc: 0.6027
Round 1, Epoch 7, Train Loss: 0.7414, Train Acc: 0.6652, Val Loss: 0.9965, Val Acc: 0.6168
Round 1, Epoch 8, Train Loss: 0.6967, Train Acc: 0.6733, Val Loss: 0.9816, Val Acc: 0.5990
Round 1, Epoch 9, Train Loss: 0.6695, Train Acc: 0.6994, Val Loss: 0.9439, Val Acc: 0.6190
Round 1, Epoch 10, Train Loss: 0.6393, Train Acc: 0.7115, Val Loss: 0.9221, Val Acc: 0.6481
Round 1, Epoch 11, Train Loss: 0.6248, Train Acc: 0.7156, Val Loss: 0.8350, Val Acc: 0.6518
Round 1, Epoch 12, Train Loss: 0.6536, Train Acc: 0.7044, Val Loss: 0.8356, Val Acc: 0.6987
Round 1, Epoch 13, Train Loss: 0.5801, Train Acc: 0.7352, Val Loss: 0.8324, Val Acc: 0.6763
Round 1, Epoch 14, Train Loss: 0.5860, Train Acc: 0.7264, Val Loss: 0.7496, Val Acc: 0.7098
Round 1, Epoch 15, Train Loss: 0.5558, Train Acc: 0.7525, Val Loss: 0.7129, Val Acc: 0.6920
Round 1, Epoch 16, Train Loss: 0.5522, Train Acc: 0.7575, Val Loss: 0.7193, Val Acc: 0.6823
Round 1, Epoch 17, Train Loss: 0.5248, Train Acc: 0.7731, Val Loss: 0.7096, Val Acc: 0.6942
Round 1, Epoch 18, Train Loss: 0.5124, Train Acc: 0.7700, Val Loss: 0.6511, Val Acc: 0.7262
Round 1, Epoch 19, Train Loss: 0.4917, Train Acc: 0.7795, Val Loss: 0.6420, Val Acc: 0.7083
Round 1, Epoch 20, Train Loss: 0.4803, Train Acc: 0.7863, Val Loss: 0.6414, Val Acc: 0.7054
Round 1, Epoch 21, Train Loss: 0.4626, Train Acc: 0.7907, Val Loss: 0.6184, Val Acc: 0.7366
Round 1, Epoch 22, Train Loss: 0.4446, Train Acc: 0.8005, Val Loss: 0.5670, Val Acc: 0.7634
Round 1, Epoch 23, Train Loss: 0.4346, Train Acc: 0.8025, Val Loss: 0.5505, Val Acc: 0.7589
Round 1, Epoch 24, Train Loss: 0.4156, Train Acc: 0.8123, Val Loss: 0.5404, Val Acc: 0.7626
Round 1, Epoch 25, Train Loss: 0.3975, Train Acc: 0.8197, Val Loss: 0.5107, Val Acc: 0.7716
Round 1, Epoch 26, Train Loss: 0.3796, Train Acc: 0.8275, Val Loss: 0.4783, Val Acc: 0.8013
Round 1, Epoch 27, Train Loss: 0.3697, Train Acc: 0.8350, Val Loss: 0.4669, Val Acc: 0.8036
Round 1, Epoch 28, Train Loss: 0.3549, Train Acc: 0.8387, Val Loss: 0.4774, Val Acc: 0.7879
Round 1, Epoch 29, Train Loss: 0.3437, Train Acc: 0.8407, Val Loss: 0.4542, Val Acc: 0.7999
Round 1, Epoch 30, Train Loss: 0.3272, Train Acc: 0.8495, Val Loss: 0.4208, Val Acc: 0.8222
Round 1, Epoch 31, Train Loss: 0.3164, Train Acc: 0.8580, Val Loss: 0.4075, Val Acc: 0.8229
Round 1, Epoch 32, Train Loss: 0.3083, Train Acc: 0.8576, Val Loss: 0.4289, Val Acc: 0.8103
Round 1, Epoch 33, Train Loss: 0.2985, Train Acc: 0.8664, Val Loss: 0.4286, Val Acc: 0.8073
Round 1, Epoch 34, Train Loss: 0.3099, Train Acc: 0.8586, Val Loss: 0.4729, Val Acc: 0.7894
Round 1, Epoch 35, Train Loss: 0.3192, Train Acc: 0.8681, Val Loss: 0.3926, Val Acc: 0.8326
Round 1, Epoch 36, Train Loss: 0.2863, Train Acc: 0.8766, Val Loss: 0.3770, Val Acc: 0.8393
Round 1, Epoch 37, Train Loss: 0.2725, Train Acc: 0.8799, Val Loss: 0.4347, Val Acc: 0.8132
Round 1, Epoch 38, Train Loss: 0.2846, Train Acc: 0.8786, Val Loss: 0.3744, Val Acc: 0.8490
Round 1, Epoch 39, Train Loss: 0.2581, Train Acc: 0.8908, Val Loss: 0.3734, Val Acc: 0.8504
Round 1, Epoch 40, Train Loss: 0.2640, Train Acc: 0.8870, Val Loss: 0.3681, Val Acc: 0.8430
Round 1, Epoch 41, Train Loss: 0.2449, Train Acc: 0.8996, Val Loss: 0.3692, Val Acc: 0.8408
Round 1, Epoch 42, Train Loss: 0.2479, Train Acc: 0.8955, Val Loss: 0.3307, Val Acc: 0.8690
Round 1, Epoch 43, Train Loss: 0.2393, Train Acc: 0.8969, Val Loss: 0.3342, Val Acc: 0.8638
Round 1, Epoch 44, Train Loss: 0.2359, Train Acc: 0.8965, Val Loss: 0.3506, Val Acc: 0.8519
Round 1, Epoch 45, Train Loss: 0.2280, Train Acc: 0.9009, Val Loss: 0.3505, Val Acc: 0.8460
Round 1, Epoch 46, Train Loss: 0.2259, Train Acc: 0.9029, Val Loss: 0.3167, Val Acc: 0.8668
Round 1, Epoch 47, Train Loss: 0.2200, Train Acc: 0.9036, Val Loss: 0.3090, Val Acc: 0.8720
Round 1, Epoch 48, Train Loss: 0.2193, Train Acc: 0.9016, Val Loss: 0.3173, Val Acc: 0.8638
Round 1, Epoch 49, Train Loss: 0.2133, Train Acc: 0.9080, Val Loss: 0.3237, Val Acc: 0.8586
Round 1, Epoch 50, Train Loss: 0.2108, Train Acc: 0.9100, Val Loss: 0.3028, Val Acc: 0.8750
Round 1, Epoch 51, Train Loss: 0.2046, Train Acc: 0.9077, Val Loss: 0.3007, Val Acc: 0.8713
Round 1, Epoch 52, Train Loss: 0.2056, Train Acc: 0.9063, Val Loss: 0.3048, Val Acc: 0.8772
Round 1, Epoch 53, Train Loss: 0.1977, Train Acc: 0.9144, Val Loss: 0.3157, Val Acc: 0.8735
Round 1, Epoch 54, Train Loss: 0.1990, Train Acc: 0.9124, Val Loss: 0.3074, Val Acc: 0.8765
Round 1, Epoch 55, Train Loss: 0.1956, Train Acc: 0.9134, Val Loss: 0.2969, Val Acc: 0.8780
Round 1, Epoch 56, Train Loss: 0.1931, Train Acc: 0.9171, Val Loss: 0.2946, Val Acc: 0.8765
Round 1, Epoch 57, Train Loss: 0.1916, Train Acc: 0.9148, Val Loss: 0.2991, Val Acc: 0.8765
Round 1, Epoch 58, Train Loss: 0.1883, Train Acc: 0.9192, Val Loss: 0.3015, Val Acc: 0.8772
Round 1, Epoch 59, Train Loss: 0.1845, Train Acc: 0.9209, Val Loss: 0.2922, Val Acc: 0.8810
Round 1, Epoch 60, Train Loss: 0.1830, Train Acc: 0.9219, Val Loss: 0.2887, Val Acc: 0.8787
Round 1, Epoch 61, Train Loss: 0.1845, Train Acc: 0.9202, Val Loss: 0.2880, Val Acc: 0.8802
Round 1, Epoch 62, Train Loss: 0.1796, Train Acc: 0.9212, Val Loss: 0.2925, Val Acc: 0.8787
Round 1, Epoch 63, Train Loss: 0.1802, Train Acc: 0.9242, Val Loss: 0.2884, Val Acc: 0.8780
Round 1, Epoch 64, Train Loss: 0.1774, Train Acc: 0.9236, Val Loss: 0.2826, Val Acc: 0.8854
Round 1, Epoch 65, Train Loss: 0.1749, Train Acc: 0.9209, Val Loss: 0.2812, Val Acc: 0.8832
Round 1, Epoch 66, Train Loss: 0.1744, Train Acc: 0.9253, Val Loss: 0.2813, Val Acc: 0.8847
Round 1, Epoch 67, Train Loss: 0.1724, Train Acc: 0.9239, Val Loss: 0.2822, Val Acc: 0.8847
Round 1, Epoch 68, Train Loss: 0.1715, Train Acc: 0.9249, Val Loss: 0.2816, Val Acc: 0.8839
Round 1, Epoch 69, Train Loss: 0.1716, Train Acc: 0.9253, Val Loss: 0.2807, Val Acc: 0.8854
Round 1, Epoch 70, Train Loss: 0.1681, Train Acc: 0.9239, Val Loss: 0.2804, Val Acc: 0.8854
Round 1, Epoch 71, Train Loss: 0.1659, Train Acc: 0.9263, Val Loss: 0.2807, Val Acc: 0.8862
Round 1, Epoch 72, Train Loss: 0.1663, Train Acc: 0.9290, Val Loss: 0.2813, Val Acc: 0.8839
Round 1, Epoch 73, Train Loss: 0.1663, Train Acc: 0.9226, Val Loss: 0.2814, Val Acc: 0.8862
Round 1, Epoch 74, Train Loss: 0.1638, Train Acc: 0.9300, Val Loss: 0.2794, Val Acc: 0.8854
Round 1, Epoch 75, Train Loss: 0.1655, Train Acc: 0.9259, Val Loss: 0.2770, Val Acc: 0.8839
Round 1, Epoch 76, Train Loss: 0.1601, Train Acc: 0.9324, Val Loss: 0.2757, Val Acc: 0.8847
Round 1, Epoch 77, Train Loss: 0.1633, Train Acc: 0.9334, Val Loss: 0.2750, Val Acc: 0.8839
Round 1, Epoch 78, Train Loss: 0.1642, Train Acc: 0.9270, Val Loss: 0.2749, Val Acc: 0.8854
Round 1, Epoch 79, Train Loss: 0.1627, Train Acc: 0.9286, Val Loss: 0.2751, Val Acc: 0.8832
Round 1, Epoch 80, Train Loss: 0.1579, Train Acc: 0.9327, Val Loss: 0.2746, Val Acc: 0.8832
Round 1, Epoch 81, Train Loss: 0.1610, Train Acc: 0.9297, Val Loss: 0.2737, Val Acc: 0.8824
Round 1, Epoch 82, Train Loss: 0.1593, Train Acc: 0.9324, Val Loss: 0.2727, Val Acc: 0.8824
Round 1, Epoch 83, Train Loss: 0.1601, Train Acc: 0.9300, Val Loss: 0.2720, Val Acc: 0.8810
Round 1, Epoch 84, Train Loss: 0.1578, Train Acc: 0.9313, Val Loss: 0.2715, Val Acc: 0.8810
Round 1, Epoch 85, Train Loss: 0.1586, Train Acc: 0.9293, Val Loss: 0.2710, Val Acc: 0.8817
Round 1, Epoch 86, Train Loss: 0.1586, Train Acc: 0.9317, Val Loss: 0.2707, Val Acc: 0.8802
Round 1, Epoch 87, Train Loss: 0.1574, Train Acc: 0.9317, Val Loss: 0.2706, Val Acc: 0.8824
Round 1, Epoch 88, Train Loss: 0.1576, Train Acc: 0.9330, Val Loss: 0.2704, Val Acc: 0.8810
Round 1, Epoch 89, Train Loss: 0.1575, Train Acc: 0.9330, Val Loss: 0.2703, Val Acc: 0.8810
Round 1, Epoch 90, Train Loss: 0.1573, Train Acc: 0.9344, Val Loss: 0.2702, Val Acc: 0.8817
Round 1, Epoch 91, Train Loss: 0.1599, Train Acc: 0.9307, Val Loss: 0.2700, Val Acc: 0.8817
Round 1, Epoch 92, Train Loss: 0.1564, Train Acc: 0.9293, Val Loss: 0.2699, Val Acc: 0.8817
Round 1, Epoch 93, Train Loss: 0.1558, Train Acc: 0.9320, Val Loss: 0.2697, Val Acc: 0.8832
Round 1, Epoch 94, Train Loss: 0.1590, Train Acc: 0.9310, Val Loss: 0.2696, Val Acc: 0.8832
Round 1, Epoch 95, Train Loss: 0.1577, Train Acc: 0.9320, Val Loss: 0.2694, Val Acc: 0.8847
Round 1, Epoch 96, Train Loss: 0.1559, Train Acc: 0.9313, Val Loss: 0.2693, Val Acc: 0.8847
Round 1, Epoch 97, Train Loss: 0.1560, Train Acc: 0.9313, Val Loss: 0.2692, Val Acc: 0.8847
Round 1, Epoch 98, Train Loss: 0.1553, Train Acc: 0.9327, Val Loss: 0.2692, Val Acc: 0.8854
Round 1, Epoch 99, Train Loss: 0.1571, Train Acc: 0.9327, Val Loss: 0.2691, Val Acc: 0.8847
Round 1, Epoch 100, Train Loss: 0.1543, Train Acc: 0.9341, Val Loss: 0.2691, Val Acc: 0.8847
Round 2, Epoch 1, Train Loss: 1.1199, Train Acc: 0.3761, Val Loss: 1.1098, Val Acc: 0.4546
Round 2, Epoch 2, Train Loss: 1.1203, Train Acc: 0.3794, Val Loss: 1.1109, Val Acc: 0.4003
Round 2, Epoch 3, Train Loss: 1.1215, Train Acc: 0.3757, Val Loss: 1.1118, Val Acc: 0.3668
Round 2, Epoch 4, Train Loss: 1.1152, Train Acc: 0.3828, Val Loss: 1.1122, Val Acc: 0.3452
Round 2, Epoch 5, Train Loss: 1.1128, Train Acc: 0.3869, Val Loss: 1.1118, Val Acc: 0.3348
Round 2, Epoch 6, Train Loss: 1.1035, Train Acc: 0.3997, Val Loss: 1.1103, Val Acc: 0.3385
Round 2, Epoch 7, Train Loss: 1.0933, Train Acc: 0.4058, Val Loss: 1.1072, Val Acc: 0.3393
Round 2, Epoch 8, Train Loss: 1.0768, Train Acc: 0.4163, Val Loss: 1.1023, Val Acc: 0.3400
Round 2, Epoch 9, Train Loss: 1.0512, Train Acc: 0.4491, Val Loss: 1.0953, Val Acc: 0.3557
